Entity,Code,Year,Annual CO2 emissions,Population,GDP per capita,Annual nitrous oxide emissions,Annual methane emissions,Annual greenhouse gas emissions,Per Capita CO2,GDP,Carbon emission intensity of economies,CO2 Global Share,Nitrous oxide per population,Methane per population
Brazil,BRA,1966,64065332.0,86979290,3747.0,52237170.0,179880220.0,1331885600.0,0.7365584612153077,325911399630.0,0.000196572847935764,,0.6005702047004523,2.068081034002462
Brazil,BRA,1967,65912536.0,89323290,3795.0,54067650.0,185584060.0,1330556000.0,0.7379098553132112,338981885550.0,0.0001944426496213995,,0.6053029394685305,2.0776670899605243
Brazil,BRA,1968,77068260.0,91659250,4050.0,55976470.0,191532450.0,1343596700.0,0.8408126839353366,371219962500.0,0.00020760807010749053,,0.6107018113283711,2.0896139778582086
Brazil,BRA,1969,83899910.0,94000380,4313.0,57924028.0,197961940.0,1352185700.0,0.8925486258672571,405423638940.0,0.00020694380381805174,,0.6162105727657696,2.10596957161237
Brazil,BRA,1970,93247170.0,96369890,4635.0,60695412.0,208454670.0,1369667500.0,0.9675965179580469,446674440150.0,0.00020875868780108887,0.6258738672513793,0.6298171762985306,2.1630684646418086
Brazil,BRA,1971,102074600.0,98766290,5024.0,59263148.0,213195520.0,1374817500.0,1.033496347792349,496201840960.0,0.00020571185266567455,,0.600034161453265,2.1585858899833132
Brazil,BRA,1972,113714104.0,101194390,5480.0,64242936.0,224882540.0,1400742100.0,1.1237194472934715,554545257200.0,0.00020505829330172838,,0.6348468131484364,2.2222826779231535
Brazil,BRA,1973,131702070.0,103666904,6086.0,64045160.0,230016980.0,1426011800.0,1.2704350657563768,630916777744.0,0.00020874713535267447,,0.617797556682121,2.2188082321817966
Brazil,BRA,1974,142616240.0,106167380,6416.0,70484020.0,243432140.0,1477603700.0,1.3433150559051188,681169910080.0,0.0002093695536011719,,0.6638952567163285,2.2929089895596935
Brazil,BRA,1975,149878460.0,108700510,6582.0,74506900.0,253538540.0,1555652900.0,1.3788202097671851,715466756820.0,0.00020948347155381116,,0.6854328466352182,2.3324503261300245
Brazil,BRA,1976,154094370.0,111286504,7079.0,80822860.0,272258940.0,1613911800.0,1.3846635886773835,787797161816.0,0.00019560158054490514,,0.7262593135282603,2.446468621208552
Brazil,BRA,1977,161797820.0,113939890,7248.0,80857380.0,279903070.0,1647845900.0,1.4200278761020395,825836322720.0,0.00019591996083085533,,0.7096494476166336,2.4565853977917653
Brazil,BRA,1978,176474290.0,116664380,7425.0,82582424.0,283559900.0,1692184400.0,1.5126664196903974,866233021500.0,0.00020372611713001984,,0.7078632226905933,2.430561067568353
Brazil,BRA,1979,187111920.0,119447304,7736.0,85420056.0,293159400.0,1699699300.0,1.5664808977187128,924044343744.0,0.0002024923600980756,,0.71512753439793,2.4542990103820177
Brazil,BRA,1980,185471120.0,122288380,8249.0,91683520.0,317545340.0,1707371300.0,1.516670022123116,1008756846620.0,0.00018386107675149907,0.951072348493531,0.7497320677565603,2.5966926702275392
Brazil,BRA,1981,170613970.0,125168060,7709.0,89566056.0,321330100.0,1699628500.0,1.363079127374827,964920574540.0,0.00017681659454855717,,0.7155663833089687,2.5671892653764865
Brazil,BRA,1982,170811520.0,128065100,7587.0,90761460.0,328263460.0,1713414300.0,1.3337866444487998,971629913700.0,0.00017579895142332935,,0.7087134590142045,2.5632546259675744
Brazil,BRA,1983,165348850.0,130977380,7203.0,89872540.0,331751780.0,1693037000.0,1.2624229466187216,943430068140.0,0.00017526349390791635,,0.6861684055674346,2.5328936950792573
Brazil,BRA,1984,167076400.0,133888776,7438.0,90406824.0,345198820.0,1691268600.0,1.247874579120807,995864715888.0,0.00016777017734885815,,0.6752382589560756,2.5782506219938854
Brazil,BRA,1985,179589100.0,136783180,7862.0,92772240.0,349984260.0,1484008400.0,1.312947249800743,1075389361160.0,0.00016699914141449289,,0.6782430412862166,2.5586790715057215
Brazil,BRA,1986,196613300.0,139643360,8281.0,97442710.0,361691550.0,1525605600.0,1.40796741069536,1156386664160.0,0.00017002383899231493,,0.6977969450176507,2.5901091895812303
Brazil,BRA,1987,205332590.0,142466270,8402.0,100775416.0,373817150.0,1635545200.0,1.4412716076584302,1197001600540.0,0.00017153911064727805,,0.7073633358969811,2.623899327188113
Brazil,BRA,1988,207069980.0,145253980,8230.0,99822504.0,381551800.0,1625487900.0,1.4255718156569617,1195440255400.0,0.0001732165025099589,,0.6872273241669523,2.6267906738252544
Brazil,BRA,1989,211444880.0,148003420,8333.0,99168310.0,392951140.0,1619173500.0,1.4286486082551335,1233312498860.0,0.00017144469077824716,,0.6700406652765186,2.6550139179216266
Brazil,BRA,1990,218658000.0,150706450,7842.0,99863650.0,391411550.0,1669534800.0,1.4508868067690532,1181839980900.0,0.00018501489502283262,0.9608181573706754,0.6626368678978238,2.59717848837923
Brazil,BRA,1991,229394000.0,153336450,7888.0483,102702504.0,400205200.0,1793921300.0,1.4960174179068317,1209525323750.5352,0.00018965621925854986,,0.6697853250156763,2.609980862345515
Brazil,BRA,1992,233601000.0,155900780,7812.7944,104524340.0,406998460.0,1893555700.0,1.498395325539744,1218020740939.632,0.0001917873745070962,,0.6704542466047957,2.610624911562341
Brazil,BRA,1993,244306000.0,158440860,8166.236,106371120.0,410209700.0,1959295700.0,1.5419381086419248,1293865454802.96,0.0001888187052935924,,0.6713616676910237,2.589039847423196
Brazil,BRA,1994,254002000.0,160980480,8615.688,110033560.0,420179970.0,2187148800.0,1.577843475184072,1386957589770.24,0.00018313609721987056,,0.6835211325000398,2.610129936250656
Brazil,BRA,1995,268678000.0,163515330,8951.694,111609400.0,427178080.0,2246513700.0,1.643136456991525,1463739198469.02,0.0001835559232689952,,0.6825623016508605,2.612465020863793
Brazil,BRA,1996,289311000.0,166037120,9124.516,106389336.0,417368100.0,2208026600.0,1.7424477128969715,1515008358033.92,0.00019096330291896814,,0.6407563320780317,2.5137035621913943
Brazil,BRA,1997,306949000.0,168546700,9409.946,109849730.0,426776160.0,2299453200.0,1.821151051904309,1586015345478.2,0.00019353469742592667,,0.6517465485826777,2.5320944284284415
Brazil,BRA,1998,317359000.0,171039800,9419.107,114405590.0,436550180.0,2454020600.0,1.8554687271617483,1611042177458.6,0.00019698987676451156,,0.6688828565047433,2.5523309779361294
Brazil,BRA,1999,327256000.0,173486270,9441.759,114870650.0,443678270.0,2515283500.0,1.886351006336121,1638015551148.93,0.00019978809100466567,,0.6621310723897632,2.55742584124957
Brazil,BRA,2000,340183000.0,175873710,9834.425,119721420.0,451724500.0,2477476000.0,1.9342458858689,1729616810466.7498,0.00019668113650456433,1.3364816474259873,0.6807237989122991,2.5684594928940774
Brazil,BRA,2001,346165980.0,178211890,9953.31,125487340.0,465051680.0,2486699300.0,1.9424404286380668,1773798186855.9,0.0001951552225981173,,0.7041468445231124,2.609543504644948
Brazil,BRA,2002,347765020.0,180476690,10245.069,130247864.0,487410140.0,2574871600.0,1.9269248566116766,1848996141941.6099,0.00018808315069539079,,0.7216880141141773,2.7006819551045624
Brazil,BRA,2003,344645000.0,182629280,10354.596,135595410.0,510057820.0,3020337400.0,1.8871289423032276,1891052412170.88,0.00018225036904416433,,0.742462599644482,2.7928589544896636
Brazil,BRA,2004,361434000.0,184722050,10949.66,143788770.0,534294460.0,2928614700.0,1.9566370122029286,2022643642003.0,0.00017869386010185967,,0.7784060971605717,2.89242383353801
Brazil,BRA,2005,364371000.0,186797340,11305.771,143491660.0,537882750.0,2780955000.0,1.9506219949384718,2111887949449.1401,0.00017253330135012213,,0.7681675766903319,2.8794989800175954
Brazil,BRA,2006,368871000.0,188820690,11766.605,141507440.0,534707650.0,2655133200.0,1.9535518062136092,2221778475057.4497,0.00016602510292591699,,0.7494276183399181,2.8318276455826954
Brazil,BRA,2007,390573000.0,190779460,12500.007,152822700.0,533773440.0,2607902700.0,2.0472486922858466,2384744585456.2197,0.0001637798036661777,,0.80104378112822,2.797855911742281
Brazil,BRA,2008,412638000.0,192672320,13164.012,147323410.0,532293280.0,2554581500.0,2.141656881486661,2536340732547.8403,0.00016269028632658953,,0.7646319409036025,2.762686824967904
Brazil,BRA,2009,389775000.0,194517550,13180.891,143412220.0,530754300.0,2421600000.0,2.0038037698912,2563914624137.05,0.00015202339279576777,,0.7372713670308926,2.7285676793687768
Brazil,BRA,2010,440269020.0,196353500,14215.612,159684290.0,553930800.0,2409708000.0,2.2422264945621038,2791285170842.0,0.00015772986028052141,1.3195793102139837,0.8132490126226424,2.821089514574479
Brazil,BRA,2011,462580000.0,198185300,14831.0,159106820.0,552221100.0,2350015200.0,2.334078259083797,2939286184300.0,0.00015737834664444723,,0.8028184734185634,2.7863877896090172
Brazil,BRA,2012,498309000.0,199977710,14985.0,160010110.0,554981900.0,2367644200.0,2.4918227136414353,2996665984350.0,0.00016628780204480716,,0.8001397255724151,2.775218798135052
Brazil,BRA,2013,532418020.0,201721780,15306.0,160456210.0,555891900.0,2417753000.0,2.6393680444422016,3087553564680.0,0.00017244009175762455,,0.7954332447393633,2.7557356473852255
Brazil,BRA,2014,557901000.0,203459650,15258.0,166625420.0,563048100.0,2417723100.0,2.742071953824751,3104387339700.0,0.00017971372092179518,,0.8189605162497822,2.7673698445858923
Brazil,BRA,2015,529353020.0,205188210,15826.0,163997390.0,572949060.0,2375172400.0,2.5798413076462823,3247308611460.0,0.0001630128464328499,,0.7992534756261093,2.7923098505513546
Brazil,BRA,2016,492748000.0,206859580,13873.0,167249800.0,576798800.0,2252933600.0,2.382040996119203,2869762953340.0,0.00017170338038774622,1.3870773689702707,0.8085185128965262,2.788359137149945
Brazil,BRA,2017,497412700.0,208504960,13951.6,174648240.0,576864060.0,2199244500.0,2.385615670725531,2908977799936.0,0.00017099226402172732,1.3779990695557884,0.8376215126968682,2.766668284533855
Brazil,BRA,2018,477102140.0,210166600,14033.565,169436060.0,576471800.0,2123841000.0,2.270113995278032,2949386641929.0,0.0001617631724567515,1.2955399249073563,0.8061987965737658,2.742927753506028
Canada,CAN,1950,154133760.0,13743068,11622.0,16503524.0,47499252.0,406307360.0,11.215382183949028,159721936296.0,0.000965013094471608,2.567495858924933,1.2008616998766215,3.4562334989537997
Canada,CAN,1951,162678030.0,14085723,12007.0,16768398.0,49164572.0,428567680.0,11.549143057832389,169127276061.0,0.0009618674987784116,,1.1904534825794886,3.490383276740569
Canada,CAN,1952,159408750.0,14485746,12486.0,17088634.0,50073332.0,431168480.0,11.00452472382161,180869024556.0,0.0008813490888852803,,1.1796861549277475,3.456731327471847
Canada,CAN,1953,160608180.0,14901533,12726.0,17456428.0,51308716.0,439235000.0,10.777963582673005,189636908958.0,0.0008469246882502753,,1.1714518231110853,3.443183731499303
Canada,CAN,1954,162967660.0,15323199,12272.0,17863972.0,52736540.0,444419170.0,10.63535492817133,188046298128.0,0.0008666358318262166,,1.165812177992337,3.441614247782072
Canada,CAN,1955,169473170.0,15733926,13072.0,18303464.0,54655624.0,456654140.0,10.771194042732882,205673880672.0,0.0008239897523510466,,1.1633119413425486,3.473743552626344
Canada,CAN,1956,189802430.0,16167046,13791.0,18767094.0,57206456.0,482013020.0,11.740081026552408,222959731386.0,0.0008512856954936124,,1.160823937780594,3.538460643954375
Canada,CAN,1957,182811420.0,16650052,13719.0,19247062.0,58221200.0,480864700.0,10.979630574126736,228422063388.0,0.0008003229516821004,,1.155976089444045,3.4967578479634778
Canada,CAN,1958,182155200.0,17113392,13603.0,19735558.0,59640052.0,487636220.0,10.644014932866611,232793471376.0,0.0007824755519272668,,1.1532230430998134,3.4849930393694013
Canada,CAN,1959,184481360.0,17524910,13829.0,20224778.0,61208550.0,490542300.0,10.526807840953248,242351980390.0,0.0007612125129042771,,1.1540588796176414,3.492659876712634
Canada,CAN,1960,192716180.0,17909358,13952.0,20942844.0,64111924.0,491260000.0,10.760641447895564,249871362816.0,0.0007712615716668266,2.052865312237288,1.1693799409225054,3.5798002362787096
Canada,CAN,1961,194000690.0,18273690,14080.0,21407328.0,63927950.0,479109470.0,10.616393842732366,257293555200.0,0.0007540052445122419,,1.171483591983885,3.4983602107729745
Canada,CAN,1962,206990770.0,18622354,14787.0,22793550.0,65555540.0,488225020.0,11.115177490450455,275368748598.0,0.0007516857706397819,,1.223988653636377,3.520260650184182
Canada,CAN,1963,210910780.0,18971014,15248.0,23861726.0,66407300.0,490755170.0,11.117528035138237,289270021472.0,0.000729113853301301,,1.2577991877503227,3.5004612826704995
Canada,CAN,1964,237577730.0,19326326,15938.0,24416076.0,69983030.0,517741630.0,12.292958837598,308022983788.0,0.0007712987098505459,,1.2633583848269971,3.621124366835166
Canada,CAN,1965,251917000.0,19688808,16694.0,25632960.0,72297690.0,532546880.0,12.794934055936753,328684960752.0,0.0007664390832596594,,1.3019051229510694,3.6720196570559276
Canada,CAN,1966,259074370.0,20055242,17448.0,26768658.0,72348130.0,529751840.0,12.918037588377144,349923862416.0,0.0007403735435796162,,1.3347461975278085,3.6074423833928306
Canada,CAN,1967,281637020.0,20408046,17658.0,27001150.0,74926690.0,549373100.0,13.800293276485167,360365276268.0,0.000781532069117973,,1.3230639523254701,3.671428906030494
Canada,CAN,1968,303261340.0,20731928,18297.0,27275376.0,77384776.0,575134300.0,14.627744221376807,379332086616.0,0.0007994613445579497,,1.3156217791225207,3.7326376977577773
Canada,CAN,1969,307119200.0,21033938,18988.0,27964062.0,81285620.0,574226240.0,14.601126997711983,399392414744.0,0.0007689660310570878,,1.3294734442974967,3.8644984120424812
Canada,CAN,1970,341177200.0,21434580,19207.0,27299194.0,80754696.0,607381570.0,15.917139500750656,411693978060.0,0.0008287155464544518,2.2899772034046424,1.2736052677495897,3.7674960741008223
Canada,CAN,1971,352287420.0,21888686,20024.0,28932134.0,81336620.0,614526660.0,16.09449831753263,438299048464.0,0.0008037604033925604,,1.321784870960276,3.715920635893813
Canada,CAN,1972,380791680.0,22222228,20837.0,29991736.0,85994920.0,644962700.0,17.1356211447385,463044564836.0,0.000822365078693598,,1.34962776909678,3.8697703938596977
Canada,CAN,1973,381273180.0,22502026,22058.0,32229420.0,91465080.0,658477060.0,16.94394895819603,496349689508.0,0.0007681543638678044,,1.4322896969366226,4.064748658631894
Canada,CAN,1974,389616930.0,22812430,22643.0,33032288.0,90481480.0,660826500.0,17.07915070862683,516541852490.0,0.0007542794995639638,,1.447995150012515,3.966323622691664
Canada,CAN,1975,396786780.0,23136250,22819.0,33320548.0,89573544.0,667193540.0,17.150003998055,527946088750.0,0.0007515668520993471,,1.440187930196121,3.871567086282349
Canada,CAN,1976,398962240.0,23442118,23754.0,34527068.0,87344984.0,669727040.0,17.0190355666668,556844070972.0,0.0007164703025455418,,1.4728646959289258,3.7259851690875374
Canada,CAN,1977,407790430.0,23715310,24265.0,36188636.0,86805460.0,679457500.0,17.195239277917935,575451997150.0,0.0007086436957724268,,1.525960908796891,3.6603131057532035
Canada,CAN,1978,415528670.0,23962686,24994.0,38484532.0,85561760.0,686367000.0,17.34065496664272,598923373884.0,0.0006937927089158487,,1.6060191249011067,3.5706247621823364
Canada,CAN,1979,441676770.0,24219116,25775.0,39728108.0,88452830.0,721742700.0,18.236700711950014,624247714900.0,0.0007075344602114458,,1.6403616052708117,3.652190691022744
Canada,CAN,1980,442846850.0,24511512,25784.0,40545230.0,87756440.0,724706750.0,18.066892405495018,632004825408.0,0.0007007016911842622,2.2708624051683217,1.6541301083344022,3.5802132483708062
Canada,CAN,1981,429629730.0,24815780,26256.0,41016620.0,87352140.0,708234700.0,17.312763491617027,651563119680.0,0.0006593831311554321,,1.6528442789225244,3.520023952501191
Canada,CAN,1982,414454900.0,25101514,25151.0,38406076.0,85874030.0,682412700.0,16.51115147875144,631328178614.0,0.000656480914426919,,1.5300302603261302,3.4210697410522726
Canada,CAN,1983,408338500.0,25360732,25625.0,41156260.0,85384580.0,679985900.0,16.101211116461464,649868757500.0,0.0006283399460082523,,1.6228340727704547,3.3668026616897335
Canada,CAN,1984,425233340.0,25602080,26836.0,42871108.0,87968790.0,701387460.0,16.609327835863336,687057418880.0,0.0006189196540417102,,1.6745166017761057,3.4360016842381556
Canada,CAN,1985,421718700.0,25843920,28025.0,42451344.0,88481576.0,699309300.0,16.317907654875885,724275858000.0,0.0005822625389786221,,1.642604682261824,3.423690214178035
Canada,CAN,1986,404707940.0,26116076,28472.0,38117316.0,88641530.0,674692540.0,15.496506443004684,743576915872.0,0.0005442717913390237,,1.4595345793908703,3.3941366229750596
Canada,CAN,1987,430982050.0,26436886,29246.0,37702544.0,89386410.0,705058500.0,16.302300127178366,773173167956.0,0.0005574198224433553,,1.42613407645666,3.38112476635864
Canada,CAN,1988,455669100.0,26815068,30275.0,36637560.0,92854100.0,732954300.0,16.993024220561367,811826183700.0,0.0005612889915957511,,1.3663049446676772,3.4627583267735886
Canada,CAN,1989,462885150.0,27244408,30458.0,38937696.0,95079970.0,740226300.0,16.99009756424144,829810178864.0,0.0005578205254528019,,1.4291995627139338,3.4898893747296693
Canada,CAN,1990,458218340.0,27657206,30082.0,41112324.0,95671600.0,736701400.0,16.567774054978656,831984070892.0,0.0005507537416055666,2.0134845334369182,1.486495924425627,3.4591925156865084
Canada,CAN,1991,449959700.0,28015762,29151.697,40696548.0,96859350.0,725489660.0,16.060948119133794,816707005048.114,0.0005509438479390683,,1.4526304156924235,3.4573162778867124
Canada,CAN,1992,463758620.0,28347644,29141.191,41321908.0,99037110.0,740247500.0,16.35968830425555,826084108204.004,0.0005613939493500986,,1.4576840318722784,3.4936628243250127
